link,Product Name,Picture URL,Price in India,Rating,Total Ratings,Type,Description
https://gadgets.ndtv.com/apple-macbook-pro-mptr2hn-a-5321,Apple MacBook Pro MPTR2HN/A,https://i.gadgets360cdn.com/products/laptops/large/1546454911_635_apple_macbook-pro-mptr2hn-a.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"₹ 190,999",0,1000,Laptop,"RAM : 16GB, SIZE : 15.40-inch, SSD : 256GB, Operating System : macOS, HDD : No, Model Number : MPTR2HN/A, Processor : Intel Core i7 7th Gen, Graphics : Intel Integrated HD Graphics, Resolution : 2800x1800 pixels, Weight : 1.83, Dimensions : 349.30 x 240.70 x 15.50, Bluetooth version : 4.2, Base clock speed : 2.8 GHz, USB Ports : 4 x USB 3.0, 4 x Thunderbolt 3 (Type C), Battery Life : 10, Expandable RAM(in GB) : "
https://gadgets.ndtv.com/asus-rog-gl553ve-fy168t-6453#gallery,Asus ROG GL553VE-FY168T,https://i.gadgets360cdn.com/products/laptops/large/1546454189_635_asus_rog-gl553ve-fy168t.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"₹ 79,000",3.663366337,1000,Laptop,"RAM : 8GB, SIZE : 15.60-inch, SSD : 128GB, Operating System : Windows 10 Home, HDD : No, Model Number : GL553VE-FY168T, Processor : Intel Core i7 7th Gen 7700HQ, Graphics : Nvidia GeForce GTX 1050 Ti, Resolution : 1920x1080 pixels, Weight : 2.5, Dimensions : 383.00 x 255.00 x 30.00, Bluetooth version : 4, Base clock speed : 2.8 GHz, USB Ports : 1 x USB 2.0, 2 x USB 3.0, Battery Life : , Expandable RAM(in GB) : 32GB"
https://gadgets.ndtv.com/hp-probook-650-g4-8529,HP ProBook 650 G4,https://i.gadgets360cdn.com/products/laptops/large/1546456613_635_hp_probook-650-g4.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"₹ 110,291",4.95049505,1000,Laptop,"RAM : 4GB, SIZE : 15.60-inch, SSD : No, Operating System : DOS, HDD : 500GB, Model Number : 650 G4, Processor : Intel Core i5 2nd Gen, Graphics : Intel Integrated HD Graphics 3000, Resolution : 1366x768 pixels, Weight : 2.45, Dimensions : 376.00 x 247.00 x 35.80, Bluetooth version : 4, Base clock speed : 2.1 GHz, USB Ports : 3 x USB 2.0, Battery Life : 3, Expandable RAM(in GB) : "
https://gadgets.ndtv.com/acer-swift-sf514-52t-8222#gallery,Acer Swift SF514-52T,https://i.gadgets360cdn.com/products/laptops/large/1546456251_635_acer_swift-sf514-52t.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"₹ 61,990",0,1000,Laptop,"RAM : 8GB, SIZE : 14.00-inch, SSD : 256GB, Operating System : Windows 10, HDD : No, Model Number : SF514-52T, Processor : Intel Core i5 8th Gen 8550U, Graphics : Intel Integrated UHD Graphics 620, Resolution : 1920x1080 pixels, Weight : 0.9, Dimensions : 329.00 x 228.00 x 14.90, Bluetooth version : 4.1, Base clock speed : 1.8 GHz, USB Ports : 2 x USB 3.0, Battery Life : 8, Expandable RAM(in GB) : "
https://gadgets.ndtv.com/acer-spin-sp513-51-6992,Acer Spin SP513-51,https://i.gadgets360cdn.com/products/laptops/large/1546454920_635_acer_spin-sp513-51.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"₹ 48,999",4.752475248,1000,Laptop,"RAM : 4GB, SIZE : 13.30-inch, SSD : 256GB, Operating System : Windows 10, HDD : No, Model Number : SP513-51, Processor : Intel Core i3 7th Gen 7100U, Graphics : Intel Integrated HD Graphics 520, Resolution : 1920x1080 pixels, Weight : 1.6, Dimensions : 328.80 x 228.50 x 19.70, Bluetooth version : 4.1, Base clock speed : 2.4 GHz, USB Ports : 2 x USB 2.0, 1 x USB 3.0, Battery Life : 10, Expandable RAM(in GB) : 16GB"
https://gadgets.ndtv.com/acer-aspire-3-a315-53-50y7-8319,Acer Aspire 3 A315-53-50Y7,https://i.gadgets360cdn.com/products/laptops/large/1546456364_635_acer_aspire-3-a315-53-50y7.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"₹ 58,704",0,1000,Laptop,"RAM : 4GB, SIZE : 15.60-inch, SSD : No, Operating System : Windows 10, HDD : 1TB, Model Number : A315-53-50Y7, Processor : Intel Core i5 6th Gen 6006U, Graphics : Intel Integrated HD Graphics 520, Resolution : 1366x768 pixels, Weight : 2.1, Dimensions : 381.60 x 259.00 x 21.00, Bluetooth version : 4.1, Base clock speed : 2 GHz, USB Ports : 2 x USB 2.0, 1 x USB 3.0, Battery Life : 6.5, Expandable RAM(in GB) : 12GB"
https://gadgets.ndtv.com/asus-zenbook-flip-ux360uak-dq240t-5355,Asus ZenBook Flip UX360UAK-DQ240T,https://i.gadgets360cdn.com/products/laptops/large/1525207694_635_zenbook-flip-ux360uak-dq240t.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"₹ 86,990",0,1000,Laptop,"RAM : 8GB, SIZE : 13.30-inch, SSD : 512GB, Operating System : Windows 10 Home, HDD : No, Model Number : UX360UAK-DQ240T, Processor : Intel Core i5 7th Gen 7200U, Graphics : Intel Integrated HD Graphics, Resolution : 3200x1800 pixels, Weight : 1.27, Dimensions : 321.00 x 219.00 x 13.90, Bluetooth version : 4.1, Base clock speed : 2.5 GHz, USB Ports : 2 x USB 3.0, 1 x USB 3.1 Gen 1 (Type C), Battery Life : 12, Expandable RAM(in GB) : 16GB"
https://gadgets.ndtv.com/hp-pavilion-x360-11-ad022tu-5392,HP Pavilion x360 11-ad022tu,https://i.gadgets360cdn.com/products/laptops/large/1525207820_635_pavilion-x360-11-ad022tu.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"₹ 40,977",3.297029703,1000,Laptop,"RAM : 4GB, SIZE : 11.60-inch, SSD : No, Operating System : Windows 10 Home, HDD : 1TB, Model Number : 11-ad022tu, Processor : Intel Core i3 7th Gen 7100U, Graphics : Intel HD Graphics 620, Resolution : 1366x768 pixels, Weight : 1.39, Dimensions : 294.90 x 201.40 x 19.30, Bluetooth version : 4.2, Base clock speed : 2.4 GHz, USB Ports : , Battery Life : , Expandable RAM(in GB) : 8GB"
https://gadgets.ndtv.com/acer-aspire-5-a515-51-7867#gallery,Acer Aspire 5 A515-51,https://i.gadgets360cdn.com/products/laptops/large/1546456264_635_acer_aspire-5-a515-51.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"₹ 28,990",3.12745098,1000,Laptop,"RAM : 4GB, SIZE : 15.60-inch, SSD : No, Operating System : Linux, HDD : 1TB, Model Number : A515-51, Processor : Intel Core i5 8250U, Graphics : Nvidia GeForce MX150, Resolution : 1366x768 pixels, Weight : 2.2, Dimensions : 381.60 x 263.00 x 20.95, Bluetooth version : 4, Base clock speed : 1.6 GHz, USB Ports : 1 x USB 2.0, 1 x USB 3.0, Battery Life : 7, Expandable RAM(in GB) : 16GB"
https://gadgets.ndtv.com/acer-aspire-5-a517-51-82ha-7717,Acer Aspire 5 A517-51-82HA,https://i.gadgets360cdn.com/products/laptops/large/1546455687_635_acer_aspire-5-a517-51-82ha.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"₹ 103,390",0,1000,Laptop,"RAM : 8GB, SIZE : 17.30-inch, SSD : No, Operating System : Windows 10 Home, HDD : 1TB, Model Number : A517-51-82HA, Processor : Intel Core i7 8th Gen 8250U, Graphics : Nvidia GeForce MX150, Resolution : 1366x768 pixels, Weight : 2.2, Dimensions : 381.60 x 263.00 x 20.95, Bluetooth version : 4, Base clock speed : 1.6 GHz, USB Ports : 2 x USB 2.0, 1 x USB 3.0, Battery Life : 7, Expandable RAM(in GB) : 16GB"
https://gadgets.ndtv.com/asus-rog-gl702zc-216t-7699,Asus ROG GL702ZC-216T,https://i.gadgets360cdn.com/products/laptops/large/1546455669_635_asus_rog-gl702zc-216t.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"₹ 139,990",0,1000,Laptop,"RAM : 16GB, SIZE : 17.00-inch, SSD : No, Operating System : Windows 10, HDD : No, Model Number : GL702ZC-216T, Processor : AMD Ryzen 7 2nd Gen, Graphics : AMD Radeon RX 580, Resolution : 1920x1080 pixels, Weight : 3.2, Dimensions : 415.00 x 280.00 x 34.00, Bluetooth version : 4.2, Base clock speed : 3 GHz, USB Ports : 3 x USB 3.0, Battery Life : , Expandable RAM(in GB) : 32GB"
https://gadgets.ndtv.com/acer-aspire-e-es15-es1-533-7569#gallery,Acer Aspire E ES15-ES1-533,https://i.gadgets360cdn.com/products/laptops/large/1546455529_635_acer_aspire-e-es15-es1-533.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"₹ 24,000",2.633663366,1000,Laptop,"RAM : 4GB, SIZE : 15.60-inch, SSD : No, Operating System : Linux, HDD : 1TB, Model Number : ES15-ES1-533, Processor : Intel Pentium Dual Core N4200, Graphics : Intel Integrated HD Graphics 505, Resolution : 1366x768 pixels, Weight : 2.4, Dimensions : 381.80 x 258.00 x 24.60, Bluetooth version : 4, Base clock speed : 1.1 GHz, USB Ports : 1 x USB 2.0, 1 x USB 3.0, Battery Life : 6.5, Expandable RAM(in GB) : 8GB"
https://gadgets.ndtv.com/asus-rog-gl702zc-216t-7699#gallery,Asus ROG GL702ZC-216T,https://i.gadgets360cdn.com/products/laptops/large/1546455669_635_asus_rog-gl702zc-216t.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"₹ 139,990",0,1000,Laptop,"RAM : 16GB, SIZE : 17.00-inch, SSD : No, Operating System : Windows 10, HDD : No, Model Number : GL702ZC-216T, Processor : AMD Ryzen 7 2nd Gen, Graphics : AMD Radeon RX 580, Resolution : 1920x1080 pixels, Weight : 3.2, Dimensions : 415.00 x 280.00 x 34.00, Bluetooth version : 4.2, Base clock speed : 3 GHz, USB Ports : 3 x USB 3.0, Battery Life : , Expandable RAM(in GB) : 32GB"
https://gadgets.ndtv.com/asus-a541uj-dm463-6698#gallery,Asus A541UJ-DM463,https://i.gadgets360cdn.com/products/laptops/large/1546454480_635_asus_a541uj-dm463.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"₹ 34,500",0,1000,Laptop,"RAM : 4GB, SIZE : 15.60-inch, SSD : No, Operating System : DOS, HDD : 1TB, Model Number : A541UJ-DM463, Processor : Intel Core i3 6th Gen 6006U, Graphics : Nvidia GeForce 920M, Resolution : 1920x1080 pixels, Weight : 2, Dimensions : 381.00 x 252.00 x 27.60, Bluetooth version : 4, Base clock speed : 2 GHz, USB Ports : 2 x USB 2.0, 1 x USB 3.0, Battery Life : 4.5, Expandable RAM(in GB) : 12GB"
https://gadgets.ndtv.com/hp-15-ac121tx-7622,HP 15-AC121TX,https://gadgets.ndtv.com/static/icons/laptop_icon.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,,0,1000,Laptop,"RAM : 4GB, SIZE : 15.60-inch, SSD : No, Operating System : Windows 10, HDD : 1TB, Model Number : 15-AC121TX, Processor : Intel Core i3 5th Gen 5005U, Graphics : AMD Radeon R5, Resolution : 1920x1080 pixels, Weight : 2.19, Dimensions : 384.30 x 254.60 x 24.30, Bluetooth version : 4, Base clock speed : 2 GHz, USB Ports : 2 x USB 2.0, 1 x USB 3.0, Battery Life : 4, Expandable RAM(in GB) : 8GB"
https://gadgets.ndtv.com/acer-nitro-5-an515-8779,Acer Nitro 5 AN515,https://i.gadgets360cdn.com/products/laptops/large/1546456887_635_acer_nitro-5-an515.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"₹ 92,207",4.46,1000,Laptop,"RAM : 8GB, SIZE : 15.60-inch, SSD : No, Operating System : Windows 10, HDD : 1TB, Model Number : 5 AN515, Processor : Intel Core i5 7300HQ, Graphics : Nvidia GeForce GTX 1050, Resolution : 1920x1080 pixels, Weight : 2.7, Dimensions : 390.00 x 266.00 x 26.75, Bluetooth version : 4, Base clock speed : 2.5 GHz, USB Ports : 2 x USB 2.0, 1 x USB 3.0, Battery Life : , Expandable RAM(in GB) : 32GB"
https://gadgets.ndtv.com/acer-spin-5-np-515-51-8202#gallery,Acer Spin 5 NP-515-51,https://i.gadgets360cdn.com/products/laptops/large/1546456225_635_acer_spin-5-np-515-51.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"₹ 62,990",3.841584158,1000,Laptop,"RAM : 8GB, SIZE : 15.60-inch, SSD : No, Operating System : Windows 10 Home, HDD : 1TB, Model Number : 5 NP-515-51, Processor : Intel Core i7 7300HQ, Graphics : Nvidia GeForce GTX 1050, Resolution : 1920x1080 pixels, Weight : 2.7, Dimensions : 390.00 x 266.00 x 26.75, Bluetooth version : 4, Base clock speed : 2.5 GHz, USB Ports : 2 x USB 2.0, 1 x USB 3.0, Battery Life : , Expandable RAM(in GB) : 32GB"
https://gadgets.ndtv.com/acer-aspire-5-a515-51-7867,Acer Aspire 5 A515-51,https://i.gadgets360cdn.com/products/laptops/large/1546456264_635_acer_aspire-5-a515-51.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"₹ 28,990",3.12745098,1000,Laptop,"RAM : 4GB, SIZE : 15.60-inch, SSD : No, Operating System : Linux, HDD : 1TB, Model Number : A515-51, Processor : Intel Core i5 8250U, Graphics : Nvidia GeForce MX150, Resolution : 1366x768 pixels, Weight : 2.2, Dimensions : 381.60 x 263.00 x 20.95, Bluetooth version : 4, Base clock speed : 1.6 GHz, USB Ports : 1 x USB 2.0, 1 x USB 3.0, Battery Life : 7, Expandable RAM(in GB) : 16GB"
https://gadgets.ndtv.com/hp-omen-15-ce070tx-6138,HP Omen 15-CE070TX,https://i.gadgets360cdn.com/products/laptops/large/1546454490_635_hp_omen-15-ce070tx.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"₹ 64,000",0,1000,Laptop,"RAM : 8GB, SIZE : 15.60-inch, SSD : No, Operating System : Windows 10 Home, HDD : 1TB, Model Number : 15-CE070TX, Processor : Intel Core i5 7th Gen 7300HQ, Graphics : Nvidia GeForce GTX 1050, Resolution : 1920x1080 pixels, Weight : 2.6, Dimensions : 388.60 x 275.60 x 24.90, Bluetooth version : 4.2, Base clock speed : 2.5 GHz, USB Ports : 3 x USB 3.0, Battery Life : , Expandable RAM(in GB) : 16GB"
https://gadgets.ndtv.com/acer-travelmate-p2-p249-m-8765,Acer TravelMate P2 P249-M,https://i.gadgets360cdn.com/products/laptops/large/1546456874_635_acer_travelmate-p2-p249-m.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"₹ 134,840",0,1000,Laptop,"RAM : 4GB, SIZE : 14.00-inch, SSD : No, Operating System : Windows 10, HDD : 128GB, Model Number : P249-M, Processor : Intel Core i3 8550U, Graphics : Nvidia, Resolution : 1366x768 pixels, Weight : 1.75, Dimensions : 342.00 x 236.00 x 21.90, Bluetooth version : 4, Base clock speed : 1.8 GHz, USB Ports : 3 x USB 2.0, 1 x USB 3.0, 1 x USB 3.0 (Type A), Battery Life : 8, Expandable RAM(in GB) : "
https://gadgets.ndtv.com/dell-inspiron-15-3000-8024,Dell Inspiron 15 3000,https://i.gadgets360cdn.com/products/laptops/large/1546456024_635_dell_inspiron-15-3000.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"₹ 28,900",3.455445545,1000,Laptop,"RAM : 8GB, SIZE : 15.60-inch, SSD : No, Operating System : Windows 10, HDD : 256GB, Model Number : 15 3000, Processor : Intel Core i3 6th Gen 6006U, Graphics : Intel Integrated HD Graphics 520, Resolution : 1920x1080 pixels, Weight : 2.25, Dimensions : 380.00 x 260.30 x 25.15, Bluetooth version : 4.1, Base clock speed : 2 GHz, USB Ports : 1 x USB 2.0, 2 x USB 3.0, Battery Life : , Expandable RAM(in GB) : 16GB"
https://gadgets.ndtv.com/acer-swift-sf514-52t-8222,Acer Swift SF514-52T,https://i.gadgets360cdn.com/products/laptops/large/1546456251_635_acer_swift-sf514-52t.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"₹ 61,990",0,1000,Laptop,"RAM : 8GB, SIZE : 14.00-inch, SSD : 256GB, Operating System : Windows 10, HDD : No, Model Number : SF514-52T, Processor : Intel Core i5 8th Gen 8550U, Graphics : Intel Integrated UHD Graphics 620, Resolution : 1920x1080 pixels, Weight : 0.9, Dimensions : 329.00 x 228.00 x 14.90, Bluetooth version : 4.1, Base clock speed : 1.8 GHz, USB Ports : 2 x USB 3.0, Battery Life : 8, Expandable RAM(in GB) : "
https://gadgets.ndtv.com/acer-predator-15-g9-593-71eh-8083,Acer Predator 15 G9-593-71EH,https://i.gadgets360cdn.com/products/laptops/large/1546456089_635_acer_predator-15-g9-593-71eh.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"₹ 223,900",0,1000,Laptop,"RAM : 16GB, SIZE : 15.60-inch, SSD : No, Operating System : Windows 10, HDD : No, Model Number : G9-593-71EH, Processor : Intel Core i7 7th Gen 7700HQ, Graphics : Nvidia GeForce GTX 1060, Resolution : 1920x1080 pixels, Weight : 3.7, Dimensions : 391.00 x 299.50 x 38.50, Bluetooth version : 4.1, Base clock speed : 2.8 GHz, USB Ports : 4 x USB 3.0, Battery Life : 3, Expandable RAM(in GB) : 64GB"
https://gadgets.ndtv.com/acer-aspire-one-r3-131t-p7ha-7007,Acer Aspire One R3-131T-P7HA,https://i.gadgets360cdn.com/products/laptops/large/1546454938_635_acer_aspire-one-r3-131t-p7ha.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"₹ 48,012",0,1000,Laptop,"RAM : 4GB, SIZE : 11.60-inch, SSD : No, Operating System : Windows 10, HDD : 500GB, Model Number : R3-131T-P7HA, Processor : Intel Pentium Dual Core N3700, Graphics : Intel Integrated HD Graphics, Resolution : 1366x768 pixels, Weight : 1.58, Dimensions : 298.00 x 211.00 x 20.90, Bluetooth version : 4, Base clock speed : 1.6 GHz, USB Ports : 1 x USB 2.0, 1 x USB 3.0, Battery Life : 8, Expandable RAM(in GB) : 8GB"
https://gadgets.ndtv.com/acer-aspire-e-e15-e5-523-7311#gallery,Acer Aspire E E15-E5-523,https://i.gadgets360cdn.com/products/laptops/large/1546455256_635_acer_aspire-e-e15-e5-523.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,,0,1000,Laptop,"RAM : 4GB, SIZE : 15.60-inch, SSD : No, Operating System : Linux, HDD : 1TB, Model Number : E15-E5-523, Processor : AMD Core i3 6006U, Graphics : Intel Integrated HD Graphics 520, Resolution : 1366x768 pixels, Weight : 2.23, Dimensions : 381.60 x 259.00 x 23.90, Bluetooth version : 4.1, Base clock speed : 2 GHz, USB Ports : 1 x USB 2.0, 2 x USB 3.0, Battery Life : 10, Expandable RAM(in GB) : 16GB"
https://gadgets.ndtv.com/acer-aspire-e-es15-es1-533-7569,Acer Aspire E ES15-ES1-533,https://i.gadgets360cdn.com/products/laptops/large/1546455529_635_acer_aspire-e-es15-es1-533.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"₹ 24,000",2.633663366,1000,Laptop,"RAM : 4GB, SIZE : 15.60-inch, SSD : No, Operating System : Linux, HDD : 1TB, Model Number : ES15-ES1-533, Processor : Intel Pentium Dual Core N4200, Graphics : Intel Integrated HD Graphics 505, Resolution : 1366x768 pixels, Weight : 2.4, Dimensions : 381.80 x 258.00 x 24.60, Bluetooth version : 4, Base clock speed : 1.1 GHz, USB Ports : 1 x USB 2.0, 1 x USB 3.0, Battery Life : 6.5, Expandable RAM(in GB) : 8GB"
https://gadgets.ndtv.com/apple-macbook-air-mjvg2hn-a-4754,Apple MacBook Air MJVG2HN/A,https://i.gadgets360cdn.com/products/laptops/large/1525200103_635_macbook-air-mjvg2hn-a.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"₹ 82,499",3.108910891,1000,Laptop,"RAM : 4GB, SIZE : 13.17-inch, SSD : 256GB, Operating System : macOS, HDD : No, Model Number : MJVG2HN/A, Processor : Intel Core i5 3rd Gen 3330S, Graphics : Intel Integrated HD Graphics 6000, Resolution : 1440x900 pixels, Weight : 1.35, Dimensions : 325.00 x 227.00 x 17.00, Bluetooth version : 4, Base clock speed : 2.7 GHz, USB Ports : 2 x USB 3.0, Battery Life : 12, Expandable RAM(in GB) : "
https://gadgets.ndtv.com/acer-aspire-3-a315-53-50y7-8319#gallery,Acer Aspire 3 A315-53-50Y7,https://i.gadgets360cdn.com/products/laptops/large/1546456364_635_acer_aspire-3-a315-53-50y7.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"₹ 58,704",0,1000,Laptop,"RAM : 4GB, SIZE : 15.60-inch, SSD : No, Operating System : Windows 10, HDD : 1TB, Model Number : A315-53-50Y7, Processor : Intel Core i5 6th Gen 6006U, Graphics : Intel Integrated HD Graphics 520, Resolution : 1366x768 pixels, Weight : 2.1, Dimensions : 381.60 x 259.00 x 21.00, Bluetooth version : 4.1, Base clock speed : 2 GHz, USB Ports : 2 x USB 2.0, 1 x USB 3.0, Battery Life : 6.5, Expandable RAM(in GB) : 12GB"
https://gadgets.ndtv.com/acer-aspire-3-a315-53-57wf-8349,Acer Aspire 3 A315-53-57WF,https://i.gadgets360cdn.com/products/laptops/large/1546456406_635_acer_aspire-3-a315-53-57wf.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"₹ 66,785",0,1000,Laptop,"RAM : 4GB, SIZE : 15.60-inch, SSD : No, Operating System : Windows 10, HDD : 256GB, Model Number : A315-53-57WF, Processor : Intel Core i5 6006U, Graphics : Intel Integrated HD Graphics 520, Resolution : 1366x768 pixels, Weight : 2.1, Dimensions : 381.60 x 259.00 x 21.00, Bluetooth version : 4.1, Base clock speed : 2 GHz, USB Ports : 2 x USB 2.0, 1 x USB 3.0, Battery Life : 6.5, Expandable RAM(in GB) : 12GB"
https://gadgets.ndtv.com/acer-aspire-3-a315-53-57wf-8349#gallery,Acer Aspire 3 A315-53-57WF,https://i.gadgets360cdn.com/products/laptops/large/1546456406_635_acer_aspire-3-a315-53-57wf.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"₹ 66,785",0,1000,Laptop,"RAM : 4GB, SIZE : 15.60-inch, SSD : No, Operating System : Windows 10, HDD : 256GB, Model Number : A315-53-57WF, Processor : Intel Core i5 6006U, Graphics : Intel Integrated HD Graphics 520, Resolution : 1366x768 pixels, Weight : 2.1, Dimensions : 381.60 x 259.00 x 21.00, Bluetooth version : 4.1, Base clock speed : 2 GHz, USB Ports : 2 x USB 2.0, 1 x USB 3.0, Battery Life : 6.5, Expandable RAM(in GB) : 12GB"
https://gadgets.ndtv.com/reach-quanto-rcn-025-5116,Reach Quanto RCN-025,https://i.gadgets360cdn.com/products/laptops/large/1525204437_635_quanto-rcn-025.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"₹ 14,999",0.9900990099,1000,Laptop,"RAM : 4GB, SIZE : 14.00-inch, SSD : No, Operating System : DOS, HDD : 500GB, Model Number : RCN-025, Processor : Intel Celeron Dual Core 5th Gen N3050, Graphics : Intel Integrated HD Graphics, Resolution : 1366x768 pixels, Weight : 1.5, Dimensions : 341.20 x 235.00 x 21.60, Bluetooth version : 4, Base clock speed : 1.6 GHz, USB Ports : 2 x USB 3.0, Battery Life : 3, Expandable RAM(in GB) : "
https://gadgets.ndtv.com/acer-aspire-5-a517-51-82ha-7717#gallery,Acer Aspire 5 A517-51-82HA,https://i.gadgets360cdn.com/products/laptops/large/1546455687_635_acer_aspire-5-a517-51-82ha.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"₹ 103,390",0,1000,Laptop,"RAM : 8GB, SIZE : 17.30-inch, SSD : No, Operating System : Windows 10 Home, HDD : 1TB, Model Number : A517-51-82HA, Processor : Intel Core i7 8th Gen 8250U, Graphics : Nvidia GeForce MX150, Resolution : 1366x768 pixels, Weight : 2.2, Dimensions : 381.60 x 263.00 x 20.95, Bluetooth version : 4, Base clock speed : 1.6 GHz, USB Ports : 2 x USB 2.0, 1 x USB 3.0, Battery Life : 7, Expandable RAM(in GB) : 16GB"
https://gadgets.ndtv.com/toshiba-satellite-c50d-bm0010-7408,Toshiba Satellite C50D-BM0010,https://i.gadgets360cdn.com/products/laptops/large/1546455375_635_toshiba_satellite-c50d-bm0010.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"₹ 21,500",2.297029703,1000,Laptop,"RAM : 2GB, SIZE : 15.60-inch, SSD : No, Operating System : DOS, HDD : 500GB, Model Number : C50D-BM0010, Processor : AMD APU Dual Core E1, Graphics : Intel Integrated HD Graphics, Resolution : , Weight : 2.2, Dimensions : 380.00 x 259.90 x 26.60, Bluetooth version : 4, Base clock speed : , USB Ports : 2 x USB 2.0, 1 x USB 3.0, Battery Life : , Expandable RAM(in GB) : 8GB"
https://gadgets.ndtv.com/acer-predator-triton-pt715-51-732q-6674,Acer Predator Triton PT715-51-732Q,https://i.gadgets360cdn.com/products/laptops/large/1546454454_635_acer_predator-triton-pt715-51-732q.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"₹ 248,981",0,1000,Laptop,"RAM : 32GB, SIZE : 15.60-inch, SSD : 32GB, Operating System : Windows 10, HDD : No, Model Number : Triton PT715-51-732Q, Processor : Intel Core i7 7th Gen 7700HQ, Graphics : Nvidia GeForce GTX 1080, Resolution : 1920x1080 pixels, Weight : 2.6, Dimensions : 393.00 x 266.00 x 18.90, Bluetooth version : 4.1, Base clock speed : 2.8 GHz, USB Ports : 1 x USB 2.0, 3 x USB 3.0, Battery Life : 5, Expandable RAM(in GB) : 32GB"
https://gadgets.ndtv.com/acer-nitro-5-an515-52-76vr-8237#gallery,Acer Nitro 5 AN515-52-76VR,https://i.gadgets360cdn.com/products/laptops/large/1546456272_635_acer_nitro-5-an515-52-76vr.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"₹ 72,990",3.87,1000,Laptop,"RAM : 8GB, SIZE : 15.60-inch, SSD : No, Operating System : Windows 10 Home, HDD : 16GB, Model Number : 5 AN515-52-76VR, Processor : Intel Core i5 7300HQ, Graphics : Nvidia GeForce GTX 1050, Resolution : 1920x1080 pixels, Weight : 2.7, Dimensions : 390.00 x 266.00 x 26.75, Bluetooth version : 4, Base clock speed : 2.5 GHz, USB Ports : 2 x USB 2.0, 1 x USB 3.0, Battery Life : , Expandable RAM(in GB) : 32GB"
https://gadgets.ndtv.com/dell-g7-17-price-in-india-95085,Dell G7 17,https://i.gadgets360cdn.com/products/large/Dell-G7-17-DB-837x800-1593004737.png?downsize=*:180&amp;output-quality=80&amp;output-format=webp,,0,1000,Laptop,"RAM : 8GB, SIZE : 17.00-inch, SSD : 128GB, Operating System : Windows 10, HDD : , Model Number : 7700, Processor : Intel Core i5 10th Gen i5-10300H, Graphics : , Resolution : 1920x1080 pixels, Weight : 2.9, Dimensions : 290.00 x 398.20 x 19.30, Bluetooth version : 4.1, Base clock speed : , USB Ports : , Battery Life : , Expandable RAM(in GB) : 32GB"
https://gadgets.ndtv.com/acer-spin-sp111-31-p6ap-6205,Acer Spin SP111-31-P6AP,https://i.gadgets360cdn.com/products/laptops/large/1546453720_635_acer_spin-sp111-31-p6ap.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"₹ 29,990",3.643564356,1000,Laptop,"RAM : 4GB, SIZE : 11.60-inch, SSD : No, Operating System : Windows 10, HDD : 500GB, Model Number : SP111-31-P6AP, Processor : Intel Pentium Dual Core N4200, Graphics : Intel Integrated HD Graphics 505, Resolution : 1920x1080 pixels, Weight : 1.5, Dimensions : 298.00 x 210.00 x 20.30, Bluetooth version : 4, Base clock speed : 1.1 GHz, USB Ports : 2 x USB 2.0, 1 x USB 3.0, Battery Life : 9, Expandable RAM(in GB) : 8GB"
